149	437769.853183	3380
150	439325.778531	4453
151	445693.119833	2092
152	446286.484195	4969
153	446645.886115	1082
154	450279.136954	1985
155	451611.257092	1872
156	452979.816772	2931
157	456389.067759	1502
158	458259.754738	3390
159	460147.803496	2192
160	461603.869026	4750
161	471368.852444	2731
162	471645.470887	4872
163	475611.476036	1800
164	475959.256051	3010
165	476133.190087	3947
166	476888.545432	2158
167	481348.934297	2782
168	485071.896741	4013
169	495325.919068	222
170	506486.813736	2904
171	509065.442926	3966
172	510347.962795	120
173	511133.012107	2847
174	512304.979481	4331
175	512815.623633	4813
176	512874.698279	1187
177	517169.941742	2514
178	518773.437830	4158
179	520305.870585	2080
180	521390.005120	4551
181	523168.236501	938
182	529650.446221	3699
183	537078.294308	461
184	538559.366213	3021
185	541911.642226	3791
186	546984.337439	2531
187	548582.672811	700
188	548893.379315	1040
189	558853.235912	2222
190	563131.964121	4914
191	564613.161876	1746
192	568408.260711	1066
193	568469.372055	4916
194	569318.667276	2130
195	569896.467070	721
196	571116.512946	2861
197	576144.157658	3971
198	576693.951427	1901
199	582885.885350	3777
200	583051.717690	2834
201	584333.185887	3584
202	585102.755321	3577
203	590138.457678	375
204	593216.177895	937
205	602554.741537	382
206	623016.481172	1216
207	624267.858324	881
208	626240.294983	513
209	627540.730651	3481
210	627696.293681	3522
211	628146.591666	3304
212	631422.524901	2953
213	635205.853330	3318
214	639449.796966	251
215	644193.197664	761
216	647734.496886	4332
217	650569.622998	2116
218	651182.788974	2858
219	655253.876673	2868
220	658970.741130	2907
221	662776.710620	4612
222	664862.343177	1253
223	666689.324053	1140
224	670445.285353	3272
225	671604.400190	4516
226	671825.719746	2409
227	676212.356649	3740
228	690865.043426	1672
229	693163.265077	2611
230	694660.123504	1400
231	695667.288945	1962
232	695982.363992	1262
233	706777.448996	242
234	707247.771602	4596
235	708599.186734	1068
236	708850.960297	4700
237	709821.461113	4351
238	711388.349380	4741
239	713336.836886	837
240	713877.985576	3197
241	715601.339421	4178
242	717626.609716	640
243	718656.924305	2126
244	721819.821710	1501
245	724592.693540	796
246	725701.485654	797
247	743154.769707	657
248	744794.533108	347
249	745503.180391	366
250	747052.750368	3379
251	753817.397012	2716
252	754736.769019	2082
253	759151.177275	2592
254	765312.174715	4643
255	766728.259576	2654
256	768675.217059	4035
257	771312.311392	3868
258	773632.923038	3152
259	774126.146957	447
260	777470.128924	771
261	778898.886917	3816
262	787831.148484	3466
263	788020.817272	182
264	791317.234855	4264
265	792347.427718	3158
266	793764.535499	593
267	799746.635668	2882
268	802158.954349	3892
269	805478.647655	2104
270	807429.097698	2748
271	809708.190999	2602
272	811381.195334	3758
273	811759.259266	853
274	813495.991011	2419
275	814547.385696	3401
276	814826.079228	3144
277	816850.869227	2606
278	823921.070042	3926
279	828108.530002	4436
280	829677.565231	1675
281	833526.626475	3878
282	837847.274931	2408
283	840537.671028	3630
284	847798.459072	4723
285	848533.463687	2086
286	849107.796049	554
287	854542.239772	977
288	855417.285023	3831
289	856144.353054	4555
290	860743.056719	337
291	860764.817931	2565
292	867862.036998	4922
293	868813.426153	1070
294	869676.386710	124
295	872962.018405	862
296	875043.573162	2738
297	875288.455262	3307
298	879563.715193	4916
299	882606.784251	771
300	887905.759119	4311
301	888596.773844	2614
302	888709.194496	4863
303	889427.975423	1764
304	891343.653340	3706
305	893016.413226	3210
306	896564.692133	3471
307	900209.643023	369
308	905087.756679	4901
309	910756.205369	793
310	911483.515353	1719
311	913929.231692	2410
312	918429.051637	1847
313	919328.446754	4960
314	920885.976854	4614
315	923137.306424	2431
316	923953.404696	3333
317	925086.000006	1232
318	931056.258300	698
319	935832.313030	4620
320	937015.021060	1433
321	939943.073220	727
322	948925.131641	2048
323	950654.757248	1560
324	954717.766070	2634
325	955994.276593	3639
326	956663.089692	120
327	959596.411831	446
328	963931.706250	4215
329	964602.096332	1712
330	965395.229967	2741
331	969142.634638	4634
332	973696.888502	1112
333	975086.796321	492
334	978630.354888	4452
335	990315.485465	4593
336	990622.503926	575
337	991053.096728	4384
338	992051.109799	2784
339	997972.121949	4779
340	1003692.513540	1237
341	1007281.896282	4181
342	1008377.568847	1154
343	1016840.536299	2122
344	1019863.613364	1049
345	1024093.827378	1959
346	1025500.610512	1018
347	1026867.722796	1293
348	1030577.045896	702
349	1033296.783192	4101
350	1034682.773225	294
351	1037429.218646	3629
352	1037767.787630	4108
353	1042103.515671	3998
354	1043898.477333	4504
355	1051212.321853	3190
356	1057938.420798	248
357	1058949.919066	2743
358	1065119.709997	2680
359	1069017.503021	3994
360	1069565.778006	1675
361	1072302.466651	1262
362	1072405.087449	4045
363	1074394.269122	3635
364	1075846.019095	2960
365	1080046.293015	4994
366	1082139.601806	1157
367	1084425.399759	2272
368	1085115.036557	2819
369	1089344.660862	800
370	1090500.330549	1196
371	1092138.423755	2379
372	1100856.123008	1283
373	1102565.303198	781
374	1103449.496668	4690
375	1104192.833525	2846
376	1107793.255031	3036
377	1108918.768323	2016
378	1117004.943491	3373
379	1123937.656676	3781
380	1137331.867273	1172
381	1137546.939598	3118
382	1138567.247959	2141
383	1143455.683158	1672
384	1146038.847125	134
385	1147809.578216	1770
386	1148537.557269	1445
387	1148631.171938	2335
388	1154060.744779	2186
389	1158081.943914	3816
390	1158540.145966	2313
391	1163096.003323	3381
392	1163186.988905	3639
393	1165327.733828	3554
394	1171155.333713	4801
395	1171375.787207	3011
396	1173129.976993	3403
397	1175695.019867	2575
398	1178158.820547	3631
399	1182132.150302	2871
400	1186960.838097	1101
401	1188403.136914	3030
402	1191047.780373	1716
403	1191310.884344	1459
404	1192426.446203	3960
405	1196810.585383	642
406	1198555.313613	2216
407	1200567.375921	1840
408	1202687.186578	3202
409	1203220.206886	2995
410	1208565.879535	4472
411	1209055.295459	4185
412	1209488.809458	2807
413	1210274.646162	3093
414	1210757.500119	3320
415	1218591.370748	3996
416	1218878.491349	666
417	1220085.409528	1964
418	1227059.258450	2078
419	1231052.428498	4482
420	1232965.632813	4271
421	1241616.583093	958
422	1242098.996057	3464
423	1242965.957698	4456
424	1243009.918357	4905
425	1243325.115585	4253
426	1249184.430629	3003
427	1250174.796992	3935
428	1252343.032405	1599
429	1255274.653351	1207
430	1257911.251218	1432
431	1260158.833994	4048
432	1269770.532605	1015
433	1278010.982631	2454
434	1278532.289175	2299
435	1282698.420036	546
436	1283720.034580	1819
437	1285596.363689	241
438	1286057.007858	927
439	1287119.985195	691
440	1291709.530172	967
441	1293202.252149	1814
442	1302470.603763	2874
443	1304293.092683	2653
444	1307303.092333	2668
445	1310289.234691	2137
446	1312052.323010	1560
447	1316076.687158	3411
448	1317966.984539	3263
449	1318716.035453	1958
450	1319861.258077	4300
451	1322623.058231	2491
452	1327949.443537	1871
453	1327956.426808	1181
454	1335012.193697	4206
455	1336381.498080	272
456	1339238.318777	214
457	1339366.278668	1972
458	1339412.977970	1315
459	1344522.897314	1309
460	1347039.568380	2170
461	1348099.529766	2639
462	1348109.592838	1362
463	1349082.517762	3330
464	1351648.910298	587
465	1370059.578129	331
466	1371177.678005	4374
467	1376782.953719	1181
468	1381740.912293	1835
469	1385506.222105	2918
470	1387440.186352	4218
471	1395714.671974	485
472	1398939.091872	208
473	1399650.889002	2611
474	1401493.154783	3842
475	1404259.355060	4690
476	1415307.151794	3948
477	1417918.280115	1546
478	1418146.597333	1397
479	1418824.699308	3672
480	1427854.179689	201
481	1427921.736497	2342
482	1439764.971896	936
483	1442615.472014	3935
484	1447618.662736	2556
485	1448939.312570	1175
486	1449479.406530	4633
487	1450078.429809	648
488	1451543.425169	4742
489	1454156.022262	2883
490	1455179.392017	2363
491	1458965.802039	345
492	1463050.942142	2591
493	1466934.431081	3013
494	1476007.956026	941
495	1477024.919362	3294
496	1478507.787165	581
497	1484629.857880	140
498	1493852.958077	2791
499	1497018.835468	2750
500	1499693.860528	1584
501	1500817.508439	2875
502	1506455.361562	2381
503	1515950.105370	2020
504	1517326.449546	3240
505	1527915.904361	1342
506	1528309.364514	120
507	1533533.275579	2548
508	1538967.154017	4536
509	1541343.866719	4499
510	1542537.486924	1790
511	1545300.110754	1020
512	1548437.156080	2293
513	1550138.597519	4900
514	1558471.986657	276
515	1559977.378392	2897
516	1561770.708450	3447
517	1561808.033925	1560
518	1562230.267487	4289
519	1568288.551481	2250
520	1572923.858157	4403
521	1573155.541926	1142
522	1574678.327881	372
523	1574792.412937	237
524	1575366.174864	3194
525	1581412.501248	154
526	1582784.403824	2359
527	1584975.252600	300
528	1585282.147364	3784
529	1585394.255894	3913
530	1586808.405674	4283
531	1599249.291723	4791
532	1606224.806007	4659
533	1610311.300676	2406
534	1612870.427532	4724
535	1612874.939350	4438
536	1617076.804610	4201
537	1617409.315882	3576
538	1619087.688120	3355
539	1620602.470546	4171
540	1632923.273434	1114
541	1645604.005387	1796
542	1649860.602896	136
543	1655026.985179	607
544	1655568.989083	1329
545	1658059.861972	3035
546	1662598.882428	2718
547	1666535.090188	3363
548	1668757.972548	430
549	1670017.462391	1167
550	1675749.050802	1950
551	1675750.674453	2639
552	1676786.992529	1746
553	1676860.842681	1129
554	1678901.398358	4960
555	1682194.715620	3665
556	1683202.393376	2418
557	1684881.479233	1835
558	1688635.747927	866
559	1698093.740699	2412
560	1699316.716614	4484
561	1699547.887797	388
562	1699739.279881	1485
563	1709057.015471	4235
564	1710203.109037	371
565	1713539.811516	4278
566	1714529.262047	1601
567	1716813.405575	2686
568	1717625.642896	4336
569	1722715.018911	4928
570	1727400.300366	3308
571	1736609.854766	2623
572	1737357.300226	617
573	1738609.873497	460
574	1741568.329351	4678
575	1747856.732559	2087
576	1753884.446266	4590
577	1754417.780179	1422
578	1754481.502832	2107
579	1756175.295624	2829
580	1760491.263909	1864
581	1775815.560617	2618
582	1776442.884922	2136
583	1776929.947824	1097
584	1780095.107961	3363
585	1781770.500577	3365
586	1783928.243349	1424
587	1785357.330932	871
588	1786339.298691	2391
589	1787098.483390	1747
590	1787836.787060	244
591	1792133.157726	728
592	1793525.679024	3777
593	1799258.397476	2539
594	1801872.651716	408
595	1805340.990435	2404
596	1810236.173145	4274
597	1815163.407918	4964
598	1821698.028301	855
599	1821952.361571	1524
600	1822972.149124	2628
601	1829487.297834	4192
602	1832136.442770	254
603	1836479.980525	1284
604	1839405.934956	2560
605	1840678.058357	2876
606	1844891.819081	2133
607	1847120.897756	4582
608	1847157.262339	2764
609	1852409.630744	3537
610	1856311.987697	2544
611	1858004.526810	3811
612	1864739.119575	2018
613	1864997.988145	550
614	1868794.161323	3201
615	1869780.739233	3413
616	1870113.912033	658
617	1872099.364843	4372
618	1880562.765126	4106
619	1888841.898188	3954
620	1892704.528646	3916
621	1896723.546341	3717
622	1897958.204200	370
623	1905031.903352	1233
624	1909636.226672	3835
625	1909751.554013	4789
626	1910457.165889	4013
627	1914098.185199	2848
628	1914570.315807	3710
629	1916654.068858	4458
630	1917256.181478	3288
631	1921653.293083	832
632	1924540.970746	2794
633	1934389.120771	1422
634	1934661.148697	952
635	1940189.613961	4850
636	1953529.511924	3680
637	1961272.044907	2764
638	1971350.179351	1351
639	1971657.240616	2403
640	1977202.649019	1594
641	2001569.430427	2042
642	2002499.626575	2019
643	2004009.446276	2025
644	2004178.787599	3096
645	2008928.952668	3159
646	2009039.996192	4592
647	2010219.930118	4140
648	2010238.472469	2731
649	2020101.910279	1620
650	2020779.711942	3223
651	2021539.802297	2430
652	2022223.376802	2499
653	2028232.437322	1108
654	2029746.205257	4649
655	2031865.998364	3211
656	2033085.244125	1282
657	2046172.422986	3904
658	2046456.430176	4250
659	2050547.948693	607
660	2052987.845286	2972
661	2062669.101576	3614
662	2063913.641895	4740
663	2064228.458873	4997
664	2070319.356190	3857
665	2070340.459068	4711
666	2073793.706029	2604
667	2083577.787734	4489
668	2084164.150033	720
669	2084284.882903	4266
670	2085233.807119	672
671	2088618.727177	3419
672	2089444.188654	1683
673	2090376.013600	3634
674	2092144.121649	1483
675	2097052.298952	2933
676	2097993.460006	3531
677	2098273.934037	3771
678	2100607.419460	2142
679	2104637.013021	2453
680	2106270.121917	4493
681	2111754.494645	3645
682	2111883.615900	975
683	2112942.033382	783
684	2115995.516377	4648
685	2118303.671565	1330
686	2118799.582461	3180
687	2124208.624726	4779
688	2126810.433675	4610
689	2128361.189147	1133
690	2128860.160078	4492
691	2130722.491059	840
692	2132103.757965	3438
693	2134290.226732	2795
694	2134982.182218	3814
695	2137995.496585	1270
696	2139541.914465	1813
697	2142085.620890	916
698	2145044.719755	2208
699	2146118.171828	1050
700	2149746.205362	3213
701	2150543.960802	4520
702	2151851.935818	669
703	2152559.983258	1302
704	2158333.355088	2488
705	2164572.366837	1566
706	2164800.897304	2450
707	2164949.078001	1103
708	2167541.735578	4736
709	2173987.381862	1442
710	2174409.361421	2111
711	2176846.381795	3608
712	2185842.566736	190
713	2185984.342274	4297
714	2188189.283427	1140
715	2190386.079620	2864
716	2194615.045612	2315
717	2194953.092823	2066
718	2195121.478230	3789
719	2200610.783395	4189
720	2202223.758449	1420
721	2204645.981475	674
722	2207843.965230	941
723	2210848.987006	4472
724	2214121.171111	1776
725	2215049.013968	2002
726	2215505.663651	4659
727	2217939.684487	4577
728	2217951.557949	4485
729	2223500.131423	4701
730	2227435.042605	4156
731	2228500.641383	3800
732	2229147.253040	4847
733	2237596.527967	4922
734	2240930.468407	576
735	2244592.791011	1114
736	2244730.997733	4754
737	2245631.372065	506
738	2246183.345100	4506
739	2246455.831584	828
740	2249597.699763	1982
741	2252206.124509	1063
742	2253635.455734	2751
743	2255353.379085	3079
744	2259317.443162	3454
745	2259541.617986	3670
746	2266629.736551	4255
747	2268013.598904	435
748	2272184.694279	4146
749	2274308.828938	1466
750	2280547.905674	3414
751	2281967.685635	1458
752	2286250.890386	2172
753	2292872.818582	432
754	2293722.653128	4677
755	2296516.897146	1485
756	2296688.588667	4574
757	2302045.230157	4258
758	2303373.596992	4017
759	2308756.102294	2504
760	2310954.951468	3040
761	2312123.389881	2959
762	2315689.402802	2327
763	2316279.709381	812
764	2321835.152172	1620
765	2324363.823826	3861
766	2326880.856804	2157
767	2327077.659090	697
768	2328887.798344	1264
769	2332647.394006	4986
770	2332869.993703	113
771	2333244.355584	1156
772	2335558.682432	1404
773	2338716.020343	2389
774	2340390.893324	2466
775	2340774.753179	4294
776	2345420.388109	2412
777	2352290.606489	4200
778	2352651.122109	3348
779	2354436.592617	2640
780	2356240.427261	4420
781	2359784.829983	627
782	2361538.407318	721
783	2363362.792812	4299
784	2367170.296252	2654
785	2368013.486052	611
786	2369250.279693	1491
787	2370222.589584	2861
788	2371118.986706	341
789	2385399.464035	2565
790	2391574.260607	4253
791	2394310.118438	1986
792	2402673.087725	3847
793	2402907.431913	127
794	2407000.296101	1586
795	2409986.517570	277
796	2414255.653021	262
797	2429945.752305	3612
798	2430819.399469	496
799	2436931.448826	2882
800	2441814.758659	194
801	2445542.084722	3599
802	2446032.652676	854
803	2448363.633651	4835
804	2451792.774710	1060
805	2453610.922201	3298
806	2458826.391073	2573
807	2461218.163659	1269
808	2463007.104231	1522
809	2465712.150324	4813
810	2471743.492970	3427
811	2473554.044361	3511
812	2473561.667484	4260
813	2474793.043225	1865
814	2485836.908303	1531
815	2486483.380926	2336
816	2495289.604039	3258
817	2497492.281527	2205
818	2499253.643011	2787
819	2499678.032692	2937
820	2500506.174051	3251
821	2500869.158630	3428
822	2511467.893671	2117
823	2512700.225976	2806
824	2516455.023462	4147
825	2521901.610443	1070
826	2527231.714837	1647
827	2532205.204723	1014
828	2537483.327987	3743
829	2538517.766830	2302
830	2540147.723357	3271
831	2549828.374316	3557
832	2549862.554813	1606
833	2555694.076288	4389
834	2556027.990772	4812
835	2556056.380142	2820
836	2566349.582690	2930
837	2573387.011148	2121
838	2578480.070995	1140
839	2579642.203904	680
840	2581220.473237	4694
841	2585552.945007	4753
842	2590020.594532	3361
843	2592717.190500	4529
844	2592817.928006	4699
845	2595670.811688	4635
846	2599847.593859	4341
847	2602307.689585	870
848	2606256.543160	747
849	2608056.352025	2183
850	2614620.133485	3156
851	2618669.959519	1867
852	2620291.834959	2586
853	2622248.648303	834
854	2623560.035574	732
855	2626173.596000	4480
856	2629162.776279	1126
857	2632300.284593	2629
858	2633724.801112	688
859	2640419.754030	668
860	2642085.391858	3456
861	2642448.974002	179
862	2649048.980610	4132
863	2651968.030029	176
864	2653398.097563	4415
865	2654387.673057	281
866	2656333.457384	423
867	2659086.944496	3180
868	2659150.586441	4029
869	2662017.636733	127
870	2664985.400025	4766
871	2666969.109661	4708
872	2668087.488495	1332
873	2677435.199466	2703
874	2680676.410398	1100
875	2681606.266710	739
876	2683475.702128	4900
877	2687417.235402	3763
878	2689091.135545	633
879	2691294.976107	1809
880	2693419.383647	4754
881	2695211.066436	3747
882	2695273.653576	4514
883	2701093.709529	4651
884	2702378.219294	4171
885	2702436.423624	1483
886	2707616.537066	2904
887	2713216.328328	4193
888	2717278.868579	2588
889	2717793.815927	291
890	2718107.089410	4850
891	2719066.986599	2898
892	2730461.420900	3400
893	2734896.766827	1273
894	2734959.469774	1340
895	2735072.066315	3636
896	2744192.279240	368
897	2752099.704183	1024
898	2760702.375400	2220
899	2761512.283297	3924
900	2762970.077631	1184
901	2763467.096679	560
902	2773149.177457	4985
903	2773726.356826	3675
904	2774985.549107	3579
905	2780053.422966	2241
906	2786766.956361	1022
907	2790054.386999	1271
908	2794680.414780	3626
909	2795972.415367	3756
910	2797930.591232	3496
911	2797939.157742	2632
912	2800725.114076	1188
913	2801282.982996	4065
914	2802899.021963	405
915	2804580.357409	3009
916	2806605.278172	3489
917	2807607.927431	437
918	2811430.038381	3516
919	2813910.083397	764
920	2817861.378451	4070
921	2818470.622302	3085
922	2819185.072114	1110
923	2819604.998613	2258
924	2824010.704234	4096
925	2826394.311596	3014
926	2828243.820169	2068
927	2828453.684437	1726
928	2832062.835370	1163
929	2832420.656454	3678
930	2834611.759166	2365
931	2835797.997741	4741
932	2836379.387850	4029
933	2837631.379769	2169
934	2840235.187054	4567
935	2846402.454732	1620
936	2849410.024157	710
937	2850206.986828	971
938	2851699.493041	1315
939	2852436.413638	4084
940	2858137.318438	538
941	2860490.239808	3515
942	2862623.956730	2622
943	2864813.342282	2528
944	2871034.073644	2942
945	2873854.453572	4749
946	2878749.522790	1271
947	2879267.973815	264
948	2886984.016978	1780
949	2900161.305620	3905
950	2900363.903418	1514
951	2907187.824723	758
952	2908945.811315	1017
953	2910674.020565	1289
954	2912076.858216	2786
955	2913290.281310	3827
956	2914050.076770	214
957	2915394.048391	1208
958	2920308.154414	635
959	2921845.620074	3245
960	2925873.251874	3210
961	2927968.834752	3835
962	2929051.233373	3794
963	2931030.776164	2077
964	2931871.683650	1796
965	2939224.493177	4828
966	2946757.400082	3251
967	2950490.639878	710
968	2950807.745518	3194
969	2956682.057020	3654
970	2965864.890746	4156
971	2968648.763119	2977
972	2971190.606618	4266
973	2972815.902810	473
974	2979578.527345	2356
975	2979772.724017	782
976	2979913.250404	1445
977	2980970.809704	4918
978	2982091.176488	495
979	2991829.941677	2278
980	2995836.583611	3491
981	3003786.305832	4409
982	3004554.663730	3366
983	3006023.525498	4248
984	3012892.765290	3163
985	3016814.769840	1920
986	3017313.526263	3770
987	3018276.590818	2685
988	3020636.408027	4802
989	3035788.570512	1021
990	3040407.630174	4510
991	3043457.641352	2595
992	3044256.715160	3132
993	3048105.287995	4288
994	3053963.589501	904
995	3057377.644311	167
996	3072607.150884	1820
997	3073132.131482	4381
998	3073326.050961	267
999	3074071.409771	4996
